cluster_id,jdfn_member_count,wjq_members_dropped,deduped_duty_count,distinct_normalized_titles,modal_group_fraction,core_skill_count,security_qual_count,members_with_context,summary_in_range_available,chosen_summary_words,education_bar_spread,experience_bar_spread,flags
1f7bea9f-6132-50ea-a43c-a4d77455a718,3,0,5,2,0.6667,27,0,0,True,103,0,0,sections_not_merged
1fb01a4d-16af-5073-8785-94947a543cb3,3,0,2,1,1.0000,23,0,0,True,117,0,3,sections_not_merged
1fdefce2-ff01-564a-be78-a42c7f753546,2,0,11,2,0.5000,33,0,0,True,132,0,0,sections_not_merged
1ff53145-312e-5ebc-9736-b983e7eaa55a,2,0,7,1,1.0000,0,0,0,False,152,,,no_core_skills|sections_not_merged
20189149-4beb-5d7b-b7f2-b57800dfbbad,2,0,12,1,1.0000,0,0,0,True,113,,,no_core_skills|sections_not_merged
20812077-efc5-52f0-92b1-7558cd048cf0,4,0,1,1,1.0000,21,0,0,False,65,0,0,sections_not_merged
20cf1674-99bc-59fe-a720-ae3d3cfc30dd,2,0,1,2,0.5000,0,0,0,False,54,,,no_core_skills|sections_not_merged
20ddfb53-df66-5aaf-a97c-2a28eaaa2210,2,0,12,2,0.5000,0,0,0,True,114,,,no_core_skills|sections_not_merged
20eb5627-7e75-53a0-bb2f-30596f7d0309,13,0,12,1,1.0000,94,0,0,False,49,0,,sections_not_merged
20f30fcd-69aa-58fd-9d2b-3dc1a6780ac2,3,0,1,1,1.0000,27,0,0,False,70,0,0,sections_not_merged
2101dff3-12e6-5293-82b5-12b7fe17fc9b,3,0,6,1,1.0000,18,0,0,False,95,0,0,
21140d18-1a24-5205-b842-5e644bdedf3e,2,0,3,1,1.0000,19,0,0,True,117,0,0,sections_not_merged
218eb7a0-e261-5d84-aa1b-7e2290c44891,4,0,1,1,1.0000,0,0,0,True,104,,,no_core_skills|sections_not_merged
21973da6-7f81-5b82-802a-3ba57dd37270,2,0,1,1,1.0000,0,0,0,False,153,,,no_core_skills|sections_not_merged
2198e4ee-1d5a-594f-9c63-d1388c95d3d0,2,0,5,2,0.5000,21,0,0,False,95,0,0,sections_not_merged
219b3136-6580-56f1-8949-9783ab7ed37b,4,0,12,4,0.2500,0,0,0,False,32,,,no_core_skills|sections_not_merged
21a4b983-b69c-5a74-95b7-776ec9158a24,2,0,1,1,1.0000,25,0,0,True,124,0,0,sections_not_merged
21c00be8-d0a3-5ebd-96c2-8fc3839ef9fe,2,0,12,1,1.0000,0,0,0,True,124,,,no_core_skills|sections_not_merged
21fedf24-6ae8-5ed0-8cf0-2a981ae287f5,5,0,12,1,1.0000,0,0,0,False,74,,,no_core_skills|sections_not_merged
226556c8-5f8c-5d7e-9b35-5fa57a924b8e,2,0,8,2,0.5000,0,0,0,False,175,,,no_core_skills|sections_not_merged
227344f2-b25f-5b2a-bda4-a84edbd56a30,2,0,11,2,0.5000,0,0,0,False,74,,,no_core_skills|sections_not_merged
2280210c-3e30-586d-b3ac-1a31b63cd894,2,0,12,1,1.0000,0,0,0,True,114,,,no_core_skills|sections_not_merged
228fa938-1634-5af5-994b-01525a9b4dd1,3,0,1,1,1.0000,0,0,0,True,100,,,no_core_skills|sections_not_merged
22994d3a-3b59-5c0a-a6d1-6d5074f1282d,2,0,4,1,1.0000,0,0,0,False,168,,,no_core_skills|sections_not_merged
22a221bb-d8b4-5bad-911b-7e73adc5f835,3,0,12,2,0.6667,25,0,0,True,118,0,0,sections_not_merged
22cb499b-77b3-5df7-b372-2d369f365b94,2,0,3,1,1.0000,0,0,0,False,76,,,no_core_skills|sections_not_merged
22e5db04-0a45-51d4-9518-97c849ee7d6f,57,0,12,3,0.5439,24,0,0,False,68,0,0,sections_not_merged
22f0b64d-c6f2-51e2-a52c-d1e1d8672ac1,2,0,1,2,0.5000,0,0,0,True,128,,,no_core_skills|sections_not_merged
23078b62-0d19-5a4f-8784-031878b2b06c,3,0,11,1,1.0000,27,0,0,False,178,0,0,sections_not_merged
23187a76-eb72-5530-a1b3-d139d2590044,2,0,3,1,1.0000,26,0,0,True,140,0,0,sections_not_merged
23201bc7-04b3-5413-9d51-838ce50479c6,20,0,17,2,0.8500,22,0,0,True,131,0,1,duties_over_max|sections_not_merged
23320c88-99b3-598a-8b64-b2ad10535fff,2,0,5,1,1.0000,0,0,0,False,155,,,no_core_skills|sections_not_merged
233391a6-5c2f-52f2-afcc-141b5f13918d,2,0,10,1,1.0000,0,0,0,False,176,,,no_core_skills|sections_not_merged
238df270-9e68-5aa8-a87d-ea0c4b9083e3,2,0,1,1,1.0000,0,0,0,False,92,,,no_core_skills|sections_not_merged
239b506a-db6c-52c2-95dc-848c18b0b504,2,0,1,1,1.0000,27,0,0,False,291,0,0,sections_not_merged
23a58c9c-46f5-5ed8-8c7f-a9c202fbdeee,2,0,12,1,1.0000,0,0,0,False,71,,,no_core_skills|sections_not_merged
23dc275f-f8b1-582b-84ff-a5b5482c227b,3,0,11,1,1.0000,0,0,0,False,66,,,no_core_skills|sections_not_merged
23f7b615-0ec3-5d07-836a-d51fe22bb034,2,0,6,2,0.5000,0,0,0,False,75,,,no_core_skills|sections_not_merged
240d488b-c89d-5e24-9e24-5bd35ec343ee,2,0,1,1,1.0000,0,0,0,False,176,,,no_core_skills|sections_not_merged
24334212-63ef-5486-b866-2bbd8ec7ab59,3,0,5,1,1.0000,23,0,0,True,139,0,0,sections_not_merged
243382df-f308-5acd-b3a0-b6a40d06c0d3,2,0,6,1,1.0000,21,0,0,False,69,0,0,sections_not_merged
245413da-1cc8-5809-a2d2-49eda6456f6c,2,0,12,1,1.0000,0,0,0,False,82,,,no_core_skills|sections_not_merged
24586a81-3e05-52ad-acce-96afa5743afe,2,0,12,1,1.0000,22,0,0,False,90,0,0,sections_not_merged
246820ab-4e26-598c-8d62-1eaefba89bab,2,0,1,1,1.0000,0,0,0,False,80,,,no_core_skills|sections_not_merged
24723645-060c-5c31-9a33-ad2a8847777d,9,0,12,1,1.0000,23,0,0,True,108,0,0,sections_not_merged
247d55d8-d462-5ef4-9816-732330386c99,2,0,3,1,1.0000,0,0,0,False,99,,,no_core_skills|sections_not_merged
248fa394-bf96-5be6-a2b2-eb2e7b3db8f8,6,0,3,1,1.0000,23,0,0,False,91,0,0,sections_not_merged
249a9917-1128-5eac-a3b8-7ac9e55fad3d,2,0,9,1,1.0000,26,0,0,True,118,,,sections_not_merged
24a1bfdc-885b-5be0-9e34-3ba256bfcf8e,3,0,10,1,1.0000,0,0,0,False,70,,,no_core_skills|sections_not_merged
24a22f09-c1f7-5578-abd6-27415157a9fb,3,0,12,1,1.0000,0,0,0,True,135,,,no_core_skills|sections_not_merged
24df092f-abd1-5c30-9a99-f899642faa24,2,0,7,1,1.0000,0,0,0,False,312,,,no_core_skills|sections_not_merged
24e80da7-29ed-5025-9aea-7ff7df80a198,9,0,16,2,0.7778,23,0,0,True,102,0,2,duties_over_max|sections_not_merged
251ae513-e702-523d-801f-e658edc5504d,4,0,8,1,1.0000,25,0,0,False,99,0,0,sections_not_merged
256731e8-7394-504e-946f-e28a28e6b5f8,31,0,5,1,1.0000,0,0,0,False,49,,,no_core_skills|sections_not_merged
25caaf91-77bb-581e-b394-30a96776a96e,2,0,1,1,1.0000,34,0,0,True,107,0,0,sections_not_merged
25da1e1d-7009-58cf-a42c-46e03cb26a67,2,0,4,1,1.0000,21,0,0,False,65,0,0,sections_not_merged
25e46015-fbab-5e68-acd6-136dde9befc0,2,0,1,2,0.5000,0,0,0,False,64,,,no_core_skills|sections_not_merged
2620894d-3243-5f0c-b92b-004609074846,3,0,1,1,1.0000,29,0,0,False,42,,0,sections_not_merged
262c1750-9074-58c4-8241-fd7143536c78,2,0,12,1,1.0000,0,0,0,False,215,,,no_core_skills|sections_not_merged
265eb990-ce97-5077-b4d3-d4c219c99535,2,0,1,1,1.0000,21,0,0,True,130,0,0,sections_not_merged
2679b19d-c8d2-5786-b5ad-665749269f19,6,0,11,2,0.6667,20,0,0,True,104,0,0,sections_not_merged
26b44113-e1dd-526b-8b33-d8ba9d27bba1,3,0,4,1,1.0000,21,0,0,True,106,0,0,sections_not_merged
26b96c83-f0af-5e85-8849-fc69046ebfe2,3,0,6,1,1.0000,0,0,0,False,54,,,no_core_skills|sections_not_merged
26cd2f1a-3dac-554d-a613-085d1f7bf86d,3,0,1,1,1.0000,0,0,0,False,58,,,no_core_skills|sections_not_merged
270c91c1-031a-5f3d-b5ce-0a93b77ad613,4,0,4,2,0.7500,20,0,0,False,50,0,0,sections_not_merged
2722431b-160e-5111-80b2-6e9b472832ba,2,0,12,1,1.0000,0,0,0,True,110,,,no_core_skills|sections_not_merged
273fb782-9b3c-5a1c-a588-bd833198552d,3,0,1,1,1.0000,26,0,0,False,67,0,0,sections_not_merged
2747fd9f-fafd-507c-b877-7784d2f4ddf0,2,0,1,1,1.0000,20,0,0,False,75,0,0,sections_not_merged
274f5131-e4a8-5157-b9ab-d3135a091c43,2,0,0,2,0.5000,0,0,0,False,,,,no_core_skills|sections_not_merged
275416ce-7f55-5003-b951-0b30492b5ea9,2,0,7,1,1.0000,0,0,0,False,86,,,no_core_skills|sections_not_merged
275ab2a1-10b3-5c93-a880-18b24f5e77f1,2,0,12,1,1.0000,0,0,0,True,134,,,no_core_skills|sections_not_merged
276cd2ed-cf93-5835-a031-7246b946c923,4,0,9,2,0.7500,21,0,0,True,115,0,0,sections_not_merged
27896a44-7bd4-5655-a274-047055648fc8,16,0,12,1,1.0000,0,0,0,False,183,,,no_core_skills|sections_not_merged
279cf9e7-1398-5dcc-abb1-d5aa264385d5,2,0,4,1,1.0000,27,0,0,False,74,0,0,sections_not_merged
27c6b54d-1003-5377-aa11-51e6b52f8278,2,0,4,1,1.0000,0,0,0,False,229,,,no_core_skills|sections_not_merged
27de4cc5-3604-5eb5-b77d-f6cdb6a15769,2,0,7,1,1.0000,29,0,0,False,49,0,0,sections_not_merged
27f71143-9650-58c3-8e16-6d1011a84870,4,0,4,1,1.0000,0,0,0,False,77,,,no_core_skills|sections_not_merged
282045db-8fb6-5bc6-9684-4ba50d4433c5,3,0,1,1,1.0000,19,0,0,False,159,0,0,sections_not_merged
283730b0-6a5f-5fca-8afc-c55dd15d874f,3,0,1,1,1.0000,0,0,0,False,293,,,no_core_skills|sections_not_merged
2872011b-629d-5dae-8236-0031b9a96696,21,0,30,5,0.3333,24,0,0,True,111,1,4,duties_over_max|sections_not_merged
289db812-760b-5b9d-a66e-11786ce8b40b,4,0,2,2,0.5000,25,0,0,True,137,0,0,sections_not_merged
28d41e6e-603a-5fef-b651-1289038ae04e,2,0,3,1,1.0000,0,0,0,False,58,,,no_core_skills|sections_not_merged
28ddbae2-aa80-50a1-a7c0-5bb8fe3c163d,7,0,1,1,1.0000,24,0,0,False,75,,,sections_not_merged
28f311e9-a28c-513b-a151-78718e7bde20,3,0,1,1,1.0000,0,0,0,True,117,,,no_core_skills|sections_not_merged
28ff2c01-90d5-5e6c-a2bc-e5d2601dee6f,2,0,3,1,1.0000,0,0,0,True,106,,,no_core_skills|sections_not_merged
2901ae88-b2cb-5345-8d80-729c40e9da82,2,0,7,2,0.5000,0,0,0,False,198,,,no_core_skills|sections_not_merged
2920b716-47d1-5df9-98de-24dd7d667796,2,0,12,1,1.0000,0,0,0,False,177,,,no_core_skills|sections_not_merged
293805cb-e1f7-5e48-9749-1fb6e48e7c87,2,0,7,1,1.0000,0,0,0,True,122,,,no_core_skills|sections_not_merged
293dc3d0-4626-5a8a-af28-ccd9fafdc184,2,0,1,1,1.0000,21,0,0,False,71,,,sections_not_merged
29d18253-68ff-5c5c-a0dd-abc999c44669,2,0,4,1,1.0000,0,0,0,False,73,,,no_core_skills|sections_not_merged
29ed0841-0a2f-5599-b342-61525bf17547,4,0,7,1,1.0000,0,0,0,True,107,,,no_core_skills|sections_not_merged
29f0a846-f4e9-59d4-9c13-a79bd207ed42,4,0,1,1,1.0000,0,0,0,False,270,,,no_core_skills|sections_not_merged
2a2cf372-4f25-560e-b258-e096317be458,4,0,3,1,1.0000,0,0,0,False,203,,,no_core_skills|sections_not_merged
2a31d189-ef74-537b-8c7b-722f9d2367d1,5,0,8,1,1.0000,0,0,0,True,146,,,no_core_skills|sections_not_merged
2a3823f4-b37e-5296-973d-fe35b1b6a5a6,3,0,1,1,1.0000,0,0,0,True,111,,,no_core_skills|sections_not_merged
2a8faaba-9881-59ef-9f9c-ec65b760006a,4,0,1,2,0.7500,22,0,0,True,119,0,0,sections_not_merged
2ac32303-db3a-5930-8627-cf476294735f,3,0,0,1,1.0000,19,0,0,True,101,0,0,
2ac4d8ea-9e00-58f2-b57b-9d4ac90562c3,2,0,1,2,0.5000,0,0,0,False,48,,,no_core_skills|sections_not_merged
2ac977a4-14d5-5b3e-9587-4da5d2918379,2,0,1,1,1.0000,0,0,0,True,112,,,no_core_skills|sections_not_merged
2af6d5ff-c899-52fe-ae76-f0488ebda405,2,0,2,1,1.0000,30,0,0,True,137,0,0,sections_not_merged
2b0988ef-9858-589e-a681-a3d86bf73c95,3,0,1,1,1.0000,0,0,0,True,136,,,no_core_skills|sections_not_merged
2b32563a-f7b5-5429-b642-7062e545aaba,2,0,1,1,1.0000,23,0,0,False,65,0,0,sections_not_merged
2b4143a9-7218-5afb-b6a6-958a96cf76c2,2,0,1,1,1.0000,28,0,0,False,32,,,sections_not_merged
2b60051a-8421-523f-a71d-a8b8b491f1b0,2,0,0,1,1.0000,20,0,0,False,179,0,0,
2b8c53a4-dae8-50cc-8998-0cb23a2caf7f,2,0,5,2,0.5000,21,0,0,True,108,0,0,sections_not_merged
2ba6afb0-6f54-5bb8-82f1-6a10c46fd547,8,0,6,2,0.6250,24,0,0,True,110,0,2,sections_not_merged
2c10912c-e4eb-563b-891b-6ca737919478,2,0,12,1,1.0000,0,0,0,False,181,,,no_core_skills|sections_not_merged
2c619cc6-0e00-57a0-994e-77039fdc383f,3,0,9,2,0.6667,20,0,0,True,102,0,0,sections_not_merged
2c95f5fa-301d-5775-adaf-e35333e74935,2,0,4,1,1.0000,23,0,0,False,,0,0,sections_not_merged
2cd24c7a-68d4-5a00-82b1-e3f3af8d8dc1,3,0,2,1,1.0000,21,0,0,False,95,0,2,sections_not_merged
2cdd698c-4468-52d2-985f-b14fa771f221,6,0,4,3,0.5000,26,0,0,True,112,1,4,sections_not_merged
2d351d95-93f3-502a-add6-ba5603e3b871,4,0,1,1,1.0000,0,0,0,True,150,,,no_core_skills|sections_not_merged
2d604df5-9361-52bb-ba2f-ec4f13e7b763,3,0,12,1,1.0000,27,0,0,False,68,0,0,sections_not_merged
2d729660-2099-5107-a400-f783900449f8,10,0,1,1,1.0000,22,0,0,False,99,0,0,sections_not_merged
2db520a1-363d-50bc-8c47-dac7c604ce2d,2,0,1,1,1.0000,33,0,0,False,94,0,0,sections_not_merged
2e27449f-61ca-52b7-80aa-d38cfdd579d6,2,0,4,1,1.0000,19,0,0,False,42,0,0,sections_not_merged
2e47254a-8f9a-5ca3-8b8f-3933f2ba6e1b,10,0,2,3,0.8000,23,0,0,True,126,0,0,sections_not_merged
2e53066e-fe7a-54c2-835a-3e8b778d0fad,7,0,9,1,1.0000,0,0,0,True,113,,,no_core_skills|sections_not_merged
2e6f6341-4038-52e7-aac0-9a9ef8db5cac,2,0,8,1,1.0000,19,0,0,False,71,0,0,sections_not_merged
2e78de91-fbd5-5847-8e01-d3010ac7bda5,2,0,1,1,1.0000,0,0,0,False,184,,,no_core_skills|sections_not_merged
2e9467c4-431c-5a27-8313-eab3116bec3f,17,0,4,2,0.5294,20,0,0,True,130,0,0,sections_not_merged
2e96be5b-c381-5b0d-86c7-7dfd12fa589d,2,0,12,1,1.0000,0,0,0,False,205,,,no_core_skills|sections_not_merged
2efca9e5-0b93-558f-952f-4f1ac909c880,24,0,8,1,1.0000,0,0,0,False,47,,,no_core_skills|sections_not_merged
2f1f351b-7859-50c8-90d8-9b997276e7e1,4,0,5,1,1.0000,23,0,0,True,113,0,0,sections_not_merged
2f80d00a-665c-5cf1-9702-65e2d10ef7d8,2,0,12,1,1.0000,0,0,0,False,63,,,no_core_skills|sections_not_merged
2fdc8ae0-5b63-5f66-ba18-eb6a17f8945c,2,0,6,1,1.0000,0,0,0,False,240,,,no_core_skills|sections_not_merged
2fe03702-43f6-5783-825d-ba67561231b9,2,0,5,1,1.0000,0,0,0,False,197,,,no_core_skills|sections_not_merged
2fe4c51f-1d14-585b-b429-e2934eaaf0d4,4,0,7,2,0.5000,24,0,0,False,83,0,2,sections_not_merged
30715dd9-e836-5fd6-b687-1d670d7417bf,3,0,1,1,1.0000,24,0,0,False,98,,,sections_not_merged
308902b7-9781-58dc-a7b9-e3339e622e7d,15,0,6,2,0.6667,22,0,0,False,156,0,0,sections_not_merged
3099b29f-5761-54a9-b42c-fb140ae2f1dd,2,0,11,2,0.5000,25,0,0,True,149,0,0,sections_not_merged
30c955d7-25c9-5237-9cd1-caa4a8702aef,3,2,12,1,1.0000,0,0,0,True,144,,,no_core_skills|sections_not_merged
30d9dd24-afa2-5c2c-b823-2f921737335d,10,0,4,1,1.0000,0,0,0,False,207,,,no_core_skills|sections_not_merged
30daca58-c850-57a9-b58b-7aaea3643680,3,0,10,1,1.0000,0,0,0,True,105,,,no_core_skills|sections_not_merged
312d34a2-f045-5926-96c2-ef2c73b8d64c,15,0,1,1,1.0000,0,0,0,True,121,,,no_core_skills|sections_not_merged
31a2204c-1353-512c-9dbe-011d559b342d,7,0,8,3,0.4286,22,0,0,True,111,,,sections_not_merged
31fa8783-3d89-5a67-b106-357152c82932,2,2,1,1,1.0000,0,0,0,True,143,,,no_core_skills|sections_not_merged
31fc48f7-05b3-573e-b0b3-84dcb8d75f43,36,0,7,1,1.0000,0,0,0,False,49,,,no_core_skills|sections_not_merged
32104eb1-3043-5130-9ecf-a799fa8bbd0a,10,0,3,2,0.6000,0,0,0,False,62,,,no_core_skills|sections_not_merged
32204508-c2e9-5264-b18c-e3a9c582b6f8,3,0,23,1,1.0000,23,0,0,True,123,,,duties_over_max|sections_not_merged
323d35a3-0517-524a-b403-004f37594d57,3,0,10,2,0.6667,0,0,0,False,180,,,no_core_skills|sections_not_merged
3245a9a5-1142-5012-ae77-1172928a79d3,2,0,1,1,1.0000,0,0,0,False,184,,,no_core_skills|sections_not_merged
326f2f51-3456-5ab1-a173-fa7fe4d30ad7,2,0,1,1,1.0000,21,0,0,True,109,0,0,sections_not_merged
3295e062-9e0a-5b58-a07b-17ce885c98bb,2,0,3,1,1.0000,0,0,0,False,84,,,no_core_skills|sections_not_merged
3299255b-49c2-59ee-a093-aae170990231,2,0,1,1,1.0000,22,0,0,True,100,0,0,sections_not_merged
32ae95f3-7094-5926-8b7c-e06b302dacb0,2,0,7,1,1.0000,28,0,0,False,162,0,0,sections_not_merged
32beb2e2-b4c0-5b2c-9802-e3ccb3962b86,2,0,1,1,1.0000,0,0,0,False,84,,,no_core_skills|sections_not_merged
33252ce1-7a22-55ff-a11e-08fdb9c118a3,11,0,1,1,1.0000,21,0,0,False,160,0,0,sections_not_merged
33616490-0bab-54f0-800b-4ff85f2392a9,2,0,1,2,0.5000,0,0,0,False,65,,,no_core_skills|sections_not_merged
33a5edd2-fe81-55ba-877f-ef7e6d859743,2,0,3,1,1.0000,0,0,0,False,166,,,no_core_skills|sections_not_merged
33ac2c89-d779-5ad6-bb79-dc427593b40c,3,0,4,1,1.0000,24,0,0,True,143,0,0,sections_not_merged
33b1b146-a894-5a9b-b770-5ec3f6a9ef36,2,0,1,1,1.0000,0,0,0,False,85,,,no_core_skills|sections_not_merged
33ca1db1-ce04-5b13-9c5d-4878b82e4ef3,3,0,1,1,1.0000,0,0,0,False,175,,,no_core_skills|sections_not_merged
33e3574a-0ad5-5de5-bbe8-2d693d10333b,4,0,1,1,1.0000,21,0,0,True,109,0,0,sections_not_merged
341b6d3d-408d-5bdc-ae6f-d26e17d9c361,2,0,4,2,0.5000,0,0,0,True,105,,,no_core_skills|sections_not_merged
341cb4f7-d342-5070-a318-d3952584b186,4,0,11,1,1.0000,0,0,0,False,89,,,no_core_skills|sections_not_merged
3427f600-0342-5054-96d0-88da8bb13864,11,0,6,1,1.0000,23,0,0,True,123,0,0,sections_not_merged
342fcf24-f300-547e-b154-5e102c30216a,2,0,8,1,1.0000,23,0,0,False,47,0,0,sections_not_merged
3437a053-ca68-53a9-a327-c890385d5188,2,0,1,2,0.5000,0,0,0,True,148,,,no_core_skills|sections_not_merged
347de5fa-51d7-5a65-9b7d-7ad2980102cf,2,0,1,1,1.0000,0,0,0,True,146,,,no_core_skills|sections_not_merged
349f4e46-29dd-5396-ac5d-41f52331f7f6,3,0,1,2,0.6667,24,0,0,False,89,0,0,sections_not_merged
34a7b4f5-ffb7-5bc0-8870-29feb8c2298c,26,0,19,5,0.4615,21,0,0,True,110,0,3,duties_over_max|sections_not_merged
34ab94aa-b327-574e-8401-4547711be5bc,2,0,12,1,1.0000,0,0,0,True,147,,,no_core_skills|sections_not_merged
34c81290-4865-596b-8a61-51060d0dc5f5,2,0,2,1,1.0000,26,0,0,True,137,0,0,sections_not_merged
34f5ffbb-0308-57b4-a5fb-4410e4183dbf,2,0,1,2,0.5000,0,0,0,True,135,,,no_core_skills|sections_not_merged
34f91962-b007-501a-84ee-bbd622f55ff1,2,0,1,1,1.0000,0,0,0,False,198,,,no_core_skills|sections_not_merged
352b0d2e-17a1-5a9a-9ab3-669d6018e242,3,0,6,2,0.6667,27,0,0,False,241,0,0,sections_not_merged
355395e8-304e-53ac-93a1-397f216addf4,4,0,12,1,1.0000,0,0,0,True,132,,,no_core_skills|sections_not_merged
357b4d7c-b651-54dc-b16c-b145808e12d2,3,0,6,1,1.0000,27,0,0,True,102,0,0,
35958902-b936-5f59-b4dc-78d31642621b,5,0,9,3,0.6000,26,0,0,True,135,,,sections_not_merged
359dffd9-4ee2-56b1-968b-6a7ebe92bfa1,2,0,1,1,1.0000,25,0,0,False,187,0,0,sections_not_merged
35d159dc-49ad-54c2-a020-02e5d41dcb05,2,0,4,1,1.0000,0,0,0,True,129,,,no_core_skills|sections_not_merged
3612e7b1-a037-5f32-a52f-1dac4ff8c07d,2,0,1,1,1.0000,21,0,0,False,99,0,0,sections_not_merged
365c0f8e-e243-5b63-9cf9-362847e3688c,3,2,12,1,1.0000,0,0,0,False,156,,,no_core_skills|sections_not_merged
3678e004-8619-5331-8d90-421d5fbbf22b,2,0,8,1,1.0000,25,0,0,False,69,0,0,sections_not_merged
367a6674-2c28-5d7c-af21-9d23705c299d,3,0,1,1,1.0000,22,0,0,True,132,0,0,sections_not_merged
3694a665-3466-5fbb-91b6-79a59ae76b80,12,0,23,3,0.5833,22,0,0,True,100,0,1,duties_over_max|sections_not_merged
36b74491-2a4e-5fba-b8d0-84099274c0ca,3,0,1,2,0.6667,0,0,0,False,180,,,no_core_skills|sections_not_merged
36c94a3d-4f32-5924-9a79-68520dc46ef0,2,0,8,1,1.0000,0,0,0,False,175,,,no_core_skills|sections_not_merged
36fda5cc-7111-5d4c-9ba7-fbaa7f0d81c7,2,0,5,1,1.0000,0,0,0,False,217,,,no_core_skills|sections_not_merged
372a3410-f038-5f6f-87aa-c38fa0369e44,3,0,4,2,0.6667,24,0,0,True,146,,,sections_not_merged
37507f44-3649-517d-8379-63dfd4d1baaf,3,0,1,2,0.6667,0,0,0,False,39,,,no_core_skills|sections_not_merged
379acc48-17f5-5ead-9d4d-394164dae3e3,3,0,12,1,1.0000,0,0,0,True,136,,,no_core_skills|sections_not_merged
37bdf941-4865-51ad-9e8f-00b2967755c8,2,0,9,1,1.0000,0,0,0,True,126,,,no_core_skills|sections_not_merged
37f62d62-04c8-5bf4-beb0-99c7a0e5f5ea,4,0,3,1,1.0000,24,0,0,True,119,0,0,sections_not_merged
382f5002-ca54-54f3-86e0-dab8ccd2d623,9,0,8,1,1.0000,21,0,0,True,114,0,0,sections_not_merged
3834e02b-dcc4-5f0c-9354-3ad011f18586,3,0,7,1,1.0000,23,0,0,False,65,0,0,sections_not_merged
388293de-cb45-5526-94bc-d16e18a78c44,2,0,0,1,1.0000,24,0,0,False,,0,0,sections_not_merged
38c78d40-0235-5b7c-9a92-5b7021d920cf,2,0,1,1,1.0000,25,0,0,False,71,,,sections_not_merged
38cda1dc-0a14-5d5d-9dcb-3cb1359b2005,2,0,1,1,1.0000,21,0,0,False,80,,,sections_not_merged
38d6eeb8-43c9-528f-8457-41a40ada1538,8,0,1,1,1.0000,0,0,0,False,80,,,no_core_skills|sections_not_merged
391338d9-3f7b-594d-8682-3d5dd37fc40e,2,0,6,1,1.0000,20,0,0,False,63,0,0,sections_not_merged
3927d17f-565b-5a24-b87e-0005bb36a557,6,0,9,2,0.6667,22,0,0,True,103,0,0,sections_not_merged
3931efbd-bc85-5c77-b759-bb43aa68c3ba,2,0,3,1,1.0000,21,0,0,False,99,0,0,sections_not_merged
396645c2-a669-577a-ae3a-69c5c5df3ba3,2,0,3,1,1.0000,19,0,0,True,138,0,0,sections_not_merged
397f6970-6b39-50ec-a074-a3308c83ebb8,10,0,4,3,0.5000,22,0,0,False,83,1,3,sections_not_merged
39a8941a-d5ec-5f74-b963-9b1b37e7dd9e,3,0,10,2,0.6667,23,0,0,False,77,0,0,sections_not_merged
39bab57b-e6a8-513f-9dd7-a283517f40ea,3,0,7,2,0.6667,24,0,0,False,158,0,0,sections_not_merged
39bd04a3-43c1-5ba3-983f-0525d673b6f3,4,0,2,2,0.7500,24,0,0,False,196,0,0,sections_not_merged
3a07eeb3-8f16-518e-a74d-4bcf1000a669,5,0,9,1,1.0000,0,0,0,False,295,,,no_core_skills|sections_not_merged
3a2cee7c-2834-5a8a-9f72-a3320b848947,2,0,6,1,1.0000,19,0,0,False,26,0,0,sections_not_merged
3a2d51fe-a76b-56ba-a1c9-bb3b1f7c774d,3,0,4,1,1.0000,20,0,0,True,100,0,0,sections_not_merged
3a433054-2ae6-5249-b9e9-a7ffd63f8390,4,0,6,1,1.0000,24,0,0,True,102,0,0,sections_not_merged
3a53d00f-1785-59f3-86a3-f266ffb04799,3,0,9,1,1.0000,0,0,0,False,70,,,no_core_skills|sections_not_merged
3a74a8ab-6dff-559b-8ac0-44d9486299ae,2,0,1,1,1.0000,19,0,0,False,51,0,0,sections_not_merged
3a761518-f159-5292-add2-eafdd9979190,2,0,4,1,1.0000,0,0,0,False,168,,,no_core_skills|sections_not_merged
3a84990d-5959-59c5-80ef-3d3d154895ee,4,0,14,1,1.0000,23,0,0,True,122,,,duties_over_max|sections_not_merged
3a8d1292-fdaa-5728-a951-fbc78ec724bd,6,0,1,2,0.5000,21,0,0,False,87,0,0,sections_not_merged
3a8e1fc8-c899-5da7-8297-4b9be5ba4e09,2,0,8,2,0.5000,0,0,0,False,64,,,no_core_skills|sections_not_merged
3ad6adfb-3c4a-570c-adf9-a1e181221c97,5,0,4,1,1.0000,22,0,0,False,57,0,0,sections_not_merged
3adffaf3-ddbb-5407-9c95-7fa850f79933,3,0,12,1,1.0000,0,0,0,True,134,,,no_core_skills|sections_not_merged
3aec1491-febd-5e52-bd6f-9f1d140db846,2,0,1,1,1.0000,0,0,0,False,55,,,no_core_skills|sections_not_merged
3b1da9ad-2928-5339-ab09-505c47e748f7,2,0,12,1,1.0000,0,0,0,False,180,,,no_core_skills|sections_not_merged
3b2a6edf-13d1-5b3f-8086-1d227a136976,2,0,1,1,1.0000,22,0,0,False,94,0,0,sections_not_merged
3b32c652-cfe2-59b7-b1e1-f244bd48e6c1,1,1,5,1,1.0000,23,0,0,True,124,,,sections_not_merged|single_member
3b3b4ba7-0451-5ea8-a782-0feababa79d3,3,0,6,1,1.0000,18,0,0,False,90,0,0,sections_not_merged
